PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
bUbqp,1b3rk1/1R4pp/3p4/P7/2pp4/P6P/3B2QK/3q4 w - - 14 35,b7b8 f8b8 d2h6 g7g6 a5a6 d1e1,2884,110,85,273,advantage defensiveMove endgame hangingPiece long quietMove,https://lichess.org/1I6gmDVx#69,
VRQRt,r4rk1/1p5p/1p2n2q/3pPPp1/2pPp1Q1/2P4P/PPB5/R1B2R1K w - g6 0 23,f5g6 f8f1 h1g2 h6f8 g4e6 g8h8 g6g7 f8g7 g2f1 a8f8,2883,109,91,754,advantage exposedKing hangingPiece middlegame quietMove sacrifice veryLong,https://lichess.org/MGThGT2j#45,
2593g,1r6/8/5p2/1B4kp/P3pN2/1PK2pP1/8/8 b - - 3 45,b8b5 a4b5 g5g4 c3d2 h5h4 b5b6,2883,104,87,213,crushing endgame hangingPiece long,https://lichess.org/vtXp4l8w/black#90,
VR1AM,8/8/6pp/5pN1/2kpp3/7P/3K2P1/3B4 w - - 0 51,g2g3 h6g5 d1a4 d4d3 d2e3 c4d5 h3h4 g5h4 g3h4 d5e5,2883,105,91,1060,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/Rz6AOx5D#101,
7isMn,8/p6p/B4p2/5Pp1/5kP1/1PK2b1P/P3R3/8 w - - 3 43,e2e3 f4e3 c3b4 f3g2 h3h4 h7h6 h4g5 h6g5,2883,116,86,359,crushing endgame hangingPiece quietMove veryLong,https://lichess.org/JEZUrhFp#85,
g9dot,r3r1k1/p1q2p1p/5R2/2P3N1/1p3p2/1B5Q/PbP3P1/5K2 b - - 2 25,e8e1 f1e1 a8e8 e1f1 b2f6 b3f7 g8f8 h3h6 f6g7 h6h7 c7d7 h7g8,2882,110,86,315,crushing fork hangingPiece middlegame veryLong,https://lichess.org/UGpUoocT/black#50,
5A9h9,4k3/1p1R2pp/pPp5/P5q1/Q1P1Pn2/5PB1/7r/4RK2 w - - 3 35,d7d8 e8d8 a4a3 d8e8 a3d6 h2h1 f1f2 h1e1 d6b8 e8f7 b8b7 f7g6 b7c6 g6h5 f2e1 g5g3 e1d2 g3f2,2882,106,82,194,crushing exposedKing hangingPiece middlegame veryLong,https://lichess.org/ylEpcgjq#69,
lcf4w,2Q5/5ppk/p2p1b1B/2pP4/P1P1r3/2P2R2/1r2q1PP/5RK1 w - - 7 29,c8f5 h7h6 f5h3 f6h4,2882,104,86,333,crushing defensiveMove hangingPiece master middlegame short,https://lichess.org/ApGxTzBm#57,
clFmJ,8/5B2/3b1p2/2k2P2/4p1P1/3pK3/8/8 b - - 1 59,d6f4 e3f4 c5d4 f7e8 e4e3 f4f3 d3d2 e8a4 e3e2 f3e2,2881,98,86,287,bishopEndgame crushing endgame hangingPiece quietMove veryLong,https://lichess.org/UzX8aQ44/black#118,
bEtsv,5rk1/R7/2p1p1Pp/3p1p1Q/2nP1P1b/7P/4N2K/1q6 b - - 3 36,h4g3 e2g3 f8b8 a7h7 b8b2 g3e2 b2e2 h5e2,2881,111,86,1137,advantage hangingPiece middlegame veryLong,https://lichess.org/VI3x8ddB/black#72,
aIcXb,k2r3r/1Rp2pQp/p7/N1pnP3/3p1P2/3P4/2q3PP/R5K1 w - - 1 25,b7c7 d5c7 g7f6 c2b2 f6c6 a8b8,2881,118,87,845,crushing defensiveMove hangingPiece long middlegame,https://lichess.org/d0iWAYFi#49,
UGP1a,8/8/p4n2/1p6/1P2pNk1/P3P1p1/4K3/8 b - - 3 55,f6d5 f4d5 g4h3 d5c3 g3g2 e2f2 h3h2 c3e2,2881,97,86,214,crushing defensiveMove endgame hangingPiece knightEndgame veryLong zugzwang,https://lichess.org/1EmqwJTo/black#110,
iG6cX,8/7r/2p4R/6K1/k4P1p/8/6b1/8 b - - 1 49,h4h3 h6h7 c6c5 f4f5 c5c4 f5f6 c4c3 h7a7 a4b5 f6f7,2880,98,85,279,advancedPawn crushing endgame hangingPiece quietMove veryLong,https://lichess.org/m0yAjQGn/black#98,
02BFi,8/7p/4k1p1/4B2n/p1Pp2P1/1p1K3P/1P3P2/8 w - - 0 35,g4h5 e6e5 h5g6 h7g6 h3h4 e5d6 f2f4 d6c5 f4f5 g6f5 h4h5 c5b4 d3d2 a4a3,2880,107,88,975,crushing endgame hangingPiece veryLong,https://lichess.org/qbpzhXnP#69,
Rph0C,r3kb1r/pb4pp/1p2p3/3pn2Q/3P4/1P1B4/q5PP/2B2RK1 b kq - 1 17,e8d8 h5e5 f8e7 c1g5 a2a3 f1f7 h8e8 d3b5,2880,102,93,320,advantage hangingPiece middlegame veryLong,https://lichess.org/2Fl3XDOL/black#34,Queens_Pawn_Game Queens_Pawn_Game_Stonewall_Attack
T6ayT,8/8/3p1n2/7N/4kP1P/6P1/6K1/8 w - - 1 62,g2h3 f6h5 h3g4 h5f6 g4g5 f6g8 g3g4 d6d5,2880,99,91,195,crushing defensiveMove endgame hangingPiece knightEndgame master quietMove veryLong,https://lichess.org/ILs1rIEe#123,
qds4q,8/1k6/p7/4Kp2/3B4/8/P1b5/8 b - - 1 55,c2b3 a2b3 b7c6 d4b2 c6b5 b2a3,2880,105,87,234,bishopEndgame crushing defensiveMove endgame hangingPiece long master quietMove,https://lichess.org/BNutkBDK/black#110,
AAR99,r1b5/2p2kb1/p2p2Q1/1p1Pq1P1/4pN2/8/PPP1r3/2KR3R b - - 0 24,f7f8 f4e2 c8f5 d1f1 e5b2 c1d1 b2a1 d1d2 e4e3 d2e3 a1e5 e3d2,2880,109,79,208,crushing defensiveMove hangingPiece middlegame pin veryLong,https://lichess.org/lrTLXsih/black#48,
F5l9J,1k2r3/1pp2p1p/p4p2/3Q4/5q2/7P/P1B3PK/2R4R w - - 6 25,h2g1 f4c1 c2d1 e8e2 d5d8 b8a7 d8d4 c7c5,2879,124,89,709,advantage endgame fork hangingPiece pin veryLong,https://lichess.org/rcp8FfSQ#49,
HpR7m,r1b2rk1/pp2qp1p/2np2pQ/8/3nB3/5N2/PPP2PPP/R1B2RK1 w - - 0 15,c1g5 e7e4 f1e1 d4f3 g2f3 e4d4 h6f8 g8f8 g5h6 d4g7 h6g7 f8g7,2878,115,90,1063,advantage clearance hangingPiece middlegame veryLong,https://lichess.org/fkE0nJ2z#29,Russian_Game Russian_Game_Italian_Variation
d3p1P,r1bq2k1/pp4bp/2n5/2p2pN1/3p1P2/P2P2nP/1PP1Q1B1/R1B2RK1 w - - 1 17,g2d5 d8d5 e2e8 g7f8 f1f3 d5d7 e8d7 g3e2 g1f1 c8d7,2878,95,92,198,advantage exposedKing hangingPiece intermezzo middlegame sacrifice veryLong,https://lichess.org/XQpCz7ZN#33,Sicilian_Defense Sicilian_Defense_Other_variations
rsHMx,8/4R3/5k1p/p7/5p2/5P2/P5K1/8 w - - 1 52,e7e6 f6e6 g2h3 e6f5 h3h4 a5a4 a2a3 f5e6 h4h5 e6d5 h5h6 d5c4 h6g5 c4b3 g5f4 b3a3,2878,108,88,826,crushing endgame hangingPiece quietMove veryLong,https://lichess.org/dFqxdgrV#103,
63kQF,3n2r1/R3b2k/4pppB/3p4/3P2QP/4P3/1q1r1PP1/5RK1 b - - 0 37,h7h6 a7e7 b2b8 f1c1 g8g7 c1c7,2878,111,88,1086,advantage defensiveMove hangingPiece long middlegame quietMove,https://lichess.org/ENUfeE4I/black#74,
um6fR,7r/1b2r1k1/p5p1/6Q1/3qPR2/P1p3PB/3p3K/5R2 b - - 1 38,h8h3 h2h3 d4d7 h3g2,2877,107,89,544,advantage defensiveMove hangingPiece master middlegame short,https://lichess.org/tmn15jmv/black#76,
fpMwW,6k1/1p1q1pp1/2p2b2/2P4B/5Q2/1P1p2P1/2r2P2/4R1K1 b - - 2 30,g7g6 f4f6 d3d2 e1a1 c2c1 h5d1,2877,88,91,1149,advantage defensiveMove endgame hangingPiece long quietMove,https://lichess.org/jCk1jLgG/black#60,
zX6mZ,3r1rk1/5pp1/p6p/1p1pP3/5n1q/1B2Q1N1/PPP2Pb1/3RR1K1 b - - 1 24,h4h3 e3f4 f7f5 f2f3 g7g5 f4e3,2876,113,88,804,advantage defensiveMove hangingPiece long middlegame quietMove,https://lichess.org/Z5VLkSII/black#48,
BjUbQ,8/p7/6k1/6pp/P2P4/8/3b2N1/6K1 b - - 3 52,d2e3 g2e3 g5g4 a4a5 g6g5 e3d5,2876,115,88,269,crushing defensiveMove endgame hangingPiece long quietMove,https://lichess.org/nrtLSQb5/black#104,
4HZni,8/8/6k1/2p5/6p1/6P1/Pr5P/4K3 b - - 1 44,b2b3 a2b3 g6f5 e1f1 f5e4 f1f2 e4e5 f2g1 c5c4 b3c4,2876,90,86,141,crushing endgame hangingPiece veryLong zugzwang,https://lichess.org/8wjs1hC4/black#88,
q32vW,8/pK6/7p/1P5P/1PP5/r7/5pk1/5R2 w - - 4 42,f1f2 g2f2 b5b6 a3a4 c4c5 a7b6 c5c6 a4b4 c6c7 b4c4,2876,98,83,293,crushing endgame hangingPiece rookEndgame veryLong,https://lichess.org/uvnjn7VY#83,
RJsjk,8/2Nk4/p6p/P1K3p1/1P4P1/8/4b3/8 w - - 7 58,c7a6 e2a6 b4b5 a6b7 c5b6 b7e4,2876,99,91,248,crushing defensiveMove endgame hangingPiece long quietMove,https://lichess.org/8T1JBnFK#115,
R6c3E,r3k2Q/pp3p2/2n5/2p5/4q3/6P1/PP3P1P/3R2K1 b - - 1 27,e8e7 h8a8 c6d4 a8g8,2875,108,87,337,advantage endgame hangingPiece short,https://lichess.org/tYgEOwXf/black#54,
Tpf5S,r5n1/pbppk1p1/1p2n1q1/6N1/1b5Q/8/PPP2PPP/R1B2RK1 b - - 1 23,e6g5 h4b4 e7e8 b4g4,2875,108,84,330,advantage hangingPiece middlegame short,https://lichess.org/MilTOxCH/black#46,
dgvjc,4r3/pp1b2Rn/2n1p3/3p3k/3P1b2/2P2P2/PP2BP1P/1K4R1 b - - 10 28,h7g5 g7d7 e8e7 d7e7,2875,97,92,1306,crushing hangingPiece middlegame short,https://lichess.org/7Tm8yrJ2/black#56,
87Bue,4b1k1/6p1/4pp1p/p2p4/n1pP1PN1/2q1P1QP/6P1/R5K1 w - - 0 33,f4f5 c3a1 g1h2 a1a3,2874,105,86,646,advantage endgame hangingPiece short,https://lichess.org/iFjQSvLU#65,
GxlX0,8/3R4/p1p5/1pP1b3/1P2K3/P5p1/7k/6n1 b - - 1 59,h2g2 e4e5 g1f3 e5e4 f3h4 d7h7 g2h3 e4e3,2874,94,91,1735,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/BQNThdZ3/black#118,
HlObj,3r2k1/1p3p1p/p3pbp1/4N3/P1QP2R1/1P5P/5PPK/1q6 w - - 0 37,e5f7 g8f7 g4f4 d8f8,2873,98,92,1647,advantage defensiveMove endgame hangingPiece short,https://lichess.org/tYTOv7I1#73,
4czkN,2k2rr1/pp2n3/3p2q1/2P4p/6p1/6BP/P4PP1/2Q1R1K1 b - - 0 27,g4h3 e1e7 g6g5 c1c4 d6d5 e7c7 c8d8 c4b5 g8g7 c7g7 g5g7 c5c6 g7a1 g1h2 b7c6 b5b8,2873,108,86,771,advantage hangingPiece middlegame veryLong,https://lichess.org/WbLWwoSi/black#54,
XCuhB,rr4k1/5pPp/2n1pBn1/q2p4/1b1PP3/1PN2P2/p2Qb1B1/K1R4R b - - 1 25,c6d4 f6d4 b4e7 h1h7 g8h7 c1h1,2872,95,85,286,advantage attraction hangingPiece long middlegame,https://lichess.org/mGcITHuk/black#50,
yBd1L,2rqr1k1/5ppp/p1n1bb2/1pp3BN/3pB2P/5P2/PPPQ2P1/1K1R3R b - - 5 18,e6a2 b1a2 c6b4 a2b1 d8a5 h5f6 g7f6 d2f4 a5a2 b1c1 e8e4 f4e4,2871,108,87,1000,advantage hangingPiece middlegame veryLong,https://lichess.org/PZVSw7ay/black#36,French_Defense French_Defense_Steinitz_Attack
5qgwE,3r2k1/6pp/2p2r2/1pp5/2P3p1/1P4P1/P5KP/3R1R2 b - - 3 26,f6f1 d1d8 f1f8 d8f8 g8f8 a2a3 f8e7 g2f2 e7d7 f2e3,2871,110,88,312,crushing defensiveMove endgame hangingPiece quietMove rookEndgame veryLong,https://lichess.org/TTi25uRJ/black#52,
Pxbcs,8/3r1p1k/1Q2pPp1/p1p3P1/5r2/1P2Rn1p/P2P3P/2B3K1 w - - 2 40,e3f3 f4f3 b6c6 d7d5 d2d4 d5f5 c6a6 f3f2 a6d3 f5f3 d3f3 f2f3,2871,111,88,1138,clearance crushing endgame hangingPiece master masterVsMaster veryLong,https://lichess.org/nBVh3vJP#79,
b1wlj,r7/8/8/P2p4/1P6/1KP5/3kp3/4R3 w - - 1 48,e1e2 d2e2 b4b5 a8a5 b3b4 a5a8 b4c5 a8d8 c5d4 e2f3 c3c4 d5c4,2870,115,88,214,crushing discoveredAttack endgame hangingPiece quietMove rookEndgame veryLong,https://lichess.org/U5LO85NO#95,
hIBkd,1k3r2/pn4Np/1r3b1P/8/2R2p2/QP6/P1K2P2/q1R5 b - - 6 36,a1e5 a3f8 b7d8 f8e8 b6e6 e8h5,2870,116,86,562,advantage hangingPiece long master middlegame,https://lichess.org/1nWf9vuQ/black#72,
Bp6pO,3r1r1k/p2q4/Q2p3p/2pP3b/4R3/1P6/P2N1BKP/2R5 b - - 0 29,f8f2 g2f2 d8f8 f2g2 d7f5 a6d3 f5g5 g2h1,2870,104,78,176,crushing defensiveMove hangingPiece middlegame quietMove veryLong,https://lichess.org/I0JWwJ9K/black#58,
ozU9l,2rq1r2/pp1b1pkp/4p1p1/3pP1P1/3P1PP1/2N4R/PPQ5/3R2K1 w - - 1 22,h3h7 g7h7 c2h2 h7g8 h2h6 c8c3 b2c3 d8b6,2869,107,86,500,crushing hangingPiece middlegame veryLong,https://lichess.org/Z2XKW1vc#43,
Ut8PK,7r/1k1r1p2/2p1p3/3nq3/8/1P1Q3P/P4PP1/R4RK1 b - - 0 25,d5f4 d3d7 b7b6 f1c1 f4e2 g1f1 e2c1 a1c1,2869,111,85,285,crushing hangingPiece middlegame veryLong,https://lichess.org/hw5TZWDd/black#50,
jE2e2,8/p7/2p5/4rPRp/1P2P2k/P4K2/8/8 w - - 0 61,f5f6 h4g5 f6f7 e5e6 f7f8r e6f6 f8f6 g5f6 f3f4 a7a6,2869,93,91,1694,crushing defensiveMove endgame hangingPiece rookEndgame veryLong zugzwang,https://lichess.org/WWqKC3kO#121,
KHdiN,r6r/1b3kNp/pqn2p1B/3np3/B1p5/8/PPP2bPP/RN1QR2K b - - 1 17,f2e1 d1d5 f7g6 d5f3,2869,114,90,2175,advantage hangingPiece middlegame short,https://lichess.org/NszFh9Ku/black#34,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
YwGEf,6rk/1Qp2p2/7p/8/PP3p1q/7B/5b1K/3R1R2 w - - 0 36,f1f2 h4f2 h3g2 g8g3 h2h1 f4f3 b7c8 g3g8,2868,105,91,1638,crushing endgame hangingPiece veryLong,https://lichess.org/VOKhfRxz#71,
TO9cY,r4rk1/pp3ppp/1q2p2B/2b5/3pN3/P5Q1/1PP2PPP/R4b1K b - - 1 17,f1g2 h1g2 g7g6 e4f6 g8h8 g3h4 b6c6 g2g1,2868,108,87,552,advantage defensiveMove hangingPiece middlegame pin veryLong,https://lichess.org/fCNPgQtg/black#34,French_Defense French_Defense_Two_Knights_Variation
PZz5h,8/8/1p2k3/2p5/2P5/5K1P/5b2/8 b - - 4 63,e6e5 f3f2 e5f4 f2g2 f4e3 h3h4 e3f4 g2h3,2868,98,91,477,crushing defensiveMove endgame hangingPiece quietMove veryLong zugzwang,https://lichess.org/256LbHqY/black#126,
1B7DA,8/3k4/2p5/3q2Np/p3RK1P/6P1/8/8 b - - 1 46,d5e4 g5e4 a4a3 e4c3 d7e6 f4g5 e6e5 c3a2,2867,111,87,199,crushing defensiveMove endgame hangingPiece quietMove veryLong,https://lichess.org/Qwqs8oqQ/black#92,
AhBya,4r1k1/pp3ppp/1q6/3np1Q1/8/3P1P1P/PPr2N2/R1BK3R w - - 0 18,d1c2 b6f2 c2b1 e8c8 g5d2 f2b6,2867,102,89,443,crushing hangingPiece long middlegame,https://lichess.org/wuWBy1xv#35,Scandinavian_Defense Scandinavian_Defense_Kloosterboer_Gambit
pEaQT,4k3/5R2/4p1pp/4P3/8/2r5/3K2PP/8 b - - 0 41,e8f7 d2c3 h6h5 g2g3 g6g5 h2h3,2865,97,89,742,crushing defensiveMove endgame hangingPiece long master quietMove,https://lichess.org/mAHcrJ0L/black#82,
UEwxy,8/p3RP2/8/1p4K1/3kb1P1/8/P4r2/8 w - - 0 47,e7e4 d4e4 g5g6 f2f4 g4g5 f4f5 g6g7 f5g5,2865,87,92,427,crushing endgame hangingPiece rookEndgame veryLong,https://lichess.org/H9xsCWKU#93,
U2bdY,2r2k2/pb1nR1p1/1p3p2/8/1N3b2/1Q6/PPP1KPP1/7r b - - 5 26,d7e5 e7b7 c8e8 b3c3 e5f7 e2f3,2864,110,87,251,advantage hangingPiece long middlegame,https://lichess.org/fXGYNetT/black#52,
CaqzC,2bq2k1/1p4pp/1b1N1p2/3P4/1P3n2/1BQn1N1P/4rPP1/B4RK1 b - - 0 24,d8d6 c3c8 g8f7 a1d4 b6d4 f3d4,2864,109,88,422,advantage hangingPiece long middlegame,https://lichess.org/15laEclV/black#48,
kswvo,r2k1r2/p1qp2B1/2p1p1Q1/8/2bb4/P1N2R2/1P4PP/R6K b - - 2 26,f8f3 g7d4 f3f8 g6g5 d8c8 g5c5,2863,111,88,924,advantage hangingPiece long middlegame,https://lichess.org/iqJW0vD4/black#52,
DkjPi,1rr3k1/1b2b1Pp/3p2p1/q3p1B1/pp6/2n2P2/PPPQB3/K1NR3R b - - 3 24,b4b3 g5e7 a4a3 b2c3 b3b2 a1b1 b2c1r b1c1,2862,97,90,306,advantage hangingPiece middlegame veryLong,https://lichess.org/VIxvMbts/black#48,
vHODs,r3r1k1/pp1q1p2/2pb1p1p/3p3Q/3P4/P1N3P1/1P3PK1/R1B1R3 w - - 1 19,h5h6 e8e1 c1g5 d6f8 h6h5 e1a1 g5f6 a1h1 g2h1 f8g7 f6g7 g8g7,2861,110,90,1581,advantage hangingPiece middlegame veryLong,https://lichess.org/6pQZWmL1#37,Zukertort_Opening Zukertort_Opening_Slav_Invitation
iDOtu,2k4r/1N3ppp/p7/3bP3/8/B4n2/P1P1q1PP/Q5RK w - - 1 22,a1c3 c8b7 g1b1 b7a8 a3f8 e2c4 c3c4 d5c4,2861,111,88,259,crushing hangingPiece master middlegame veryLong,https://lichess.org/tcBv418r#43,
KLsCx,r2q2k1/3nrpb1/p1b3pp/1p2N3/4n3/2NR2PB/PPPQ1P1P/3R2K1 w - - 0 19,c3e4 e7e5 e4c3 b5b4,2861,107,87,503,advantage hangingPiece middlegame short,https://lichess.org/K0lB4uK1#37,Sicilian_Defense Sicilian_Defense_Other_variations
f4NjG,r3kb1r/1p3ppp/p1b1p1n1/3pP3/3B4/1Q1B2Pq/PP2NP1P/R3R1K1 b kq - 6 16,f8c5 d4c5 d5d4 f2f3 g6h4 g3h4 c6f3 d3b5 a6b5 e2f4 h3g4 g1f2 g4f4 b3f3,2860,102,92,893,advantage hangingPiece middlegame quietMove veryLong,https://lichess.org/So98BVr8/black#32,French_Defense French_Defense_Advance_Variation
R6Hsy,2kr3B/ppp4p/3b2b1/3N2qn/8/4PP2/PPP4P/R2QKB1R w KQ - 1 15,h1g1 g5g1 h8e5 g1g5 e5d6 d8d6,2859,112,90,1078,advantage hangingPiece long middlegame,https://lichess.org/JTU4FN2d#29,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
NWBrX,r7/2R5/p1pP2p1/2Pb1pkp/P4q2/4pP2/1Q2B1PP/6K1 w - - 8 37,d6d7 f4c7 b2g7 a8g8 h2h4 g5h4 g7f6 g6g5 f6f5 c7g3,2859,110,89,542,crushing endgame hangingPiece veryLong,https://lichess.org/yqAOLBL1#73,
gAv3E,r3r1k1/pb1nqppp/1p2p3/2ppP3/5P2/2PBPN2/PP4PP/R2Q1RK1 w - - 3 14,d3h7 g8h7 f3g5 h7g8 d1h5 d7f8 f1f3 g7g6,2859,102,84,439,advantage hangingPiece middlegame quietMove veryLong,https://lichess.org/v0idPuCZ#27,Torre_Attack Torre_Attack_Classical_Defense
EVB5s,2kr4/pp2qbpr/2p1P3/3p4/1P3p1n/P2Q4/1BP1R2P/2K1R3 b - - 0 25,e7g5 e6f7 f4f3 c1b1 g7g6 e2e7 f3f2 d3f1,2859,117,90,692,advancedPawn advantage clearance hangingPiece middlegame veryLong,https://lichess.org/DXceTpAd/black#50,
tfHsN,8/1p1k2p1/4P1Pp/3pP3/3P4/2PQ1NKR/rq6/4n3 b - - 0 32,d7e6 f3e1 b2f2 g3g4 a2e2 d3f3 f2f3 e1f3,2858,102,94,408,advantage endgame hangingPiece veryLong,https://lichess.org/9B3PjCXM/black#64,
XgkRX,8/8/8/2p5/1p1b1R2/1P1P4/2k2pK1/5B2 w - - 0 68,f4d4 c5d4 g2f2 c2b3 f2f3 b3b2 f3e4 b4b3,2858,90,91,2741,crushing endgame hangingPiece veryLong,https://lichess.org/j0QA4pNc#135,
RzptS,2r1k1rQ/5pP1/8/1p2pP2/1b2b3/1PNR3P/1PK5/q6R b - - 1 26,a1h1 h8g8 e8e7 g8c8 h1g2 c2b1 e4d3 b1a2 b4c3 c8f8 e7f6 g7g8n g2g8 f8g8,2858,101,92,1732,advancedPawn crushing hangingPiece middlegame promotion skewer underPromotion veryLong,https://lichess.org/cLe9tRu7/black#52,
bn3zC,7r/1pPkn3/p4p2/P2P4/4RBPn/5N1p/7K/8 w - - 1 34,d5d6 h4f3 h2g3 e7c8 g3f3 h3h2 f4h2 h8h2,2858,96,91,2035,advancedPawn advantage endgame hangingPiece veryLong,https://lichess.org/qzq8BHBI#67,
zVaCr,1r4k1/6pp/1P2pp2/4P3/q7/3pQ2P/6P1/3R2K1 w - - 0 31,e5f6 a4d1 g1h2 d1h5,2858,112,86,280,advantage endgame hangingPiece short,https://lichess.org/mwjfOPXa#61,
OrDNP,8/1k1pr1pp/pp1Q1p2/4nP2/qPp1P3/2P1R2P/6P1/3R2K1 w - - 2 33,d6e7 a4d1 g1h2 d1d2 e3g3 h7h5 g3g7 h5h4,2857,95,88,444,advantage defensiveMove endgame hangingPiece quietMove veryLong,https://lichess.org/WWyybCtr#65,
PbAK6,8/8/1p2R3/5K2/3p2P1/P2kp3/5n2/8 b - - 1 48,f2g4 f5g4 d3e2 g4f4 e2f2 e6h6 e3e2 h6h2 f2f1 f4f3,2857,114,88,419,crushing endgame hangingPiece veryLong,https://lichess.org/v93W1C41/black#96,
PuaSA,N1b3nr/1p2k2p/p2R1Np1/8/7Q/4PnP1/PPP4P/2K2B1q w - - 1 18,h4e4 e7d6 e4f4 d6e6 a8c7 e6f7,2856,100,91,579,advantage hangingPiece long middlegame pin,https://lichess.org/5uekTAwE#35,Scotch_Game Scotch_Game_Blumenfeld_Attack
LhSe5,r3r1k1/1p1Rbppp/p1q5/2p3B1/P3n3/2P4P/BP3PP1/R2Q2K1 w - - 3 19,a2f7 g8f7 d1h5 f7f8 g5e7 e8e7 d7e7 f8e7 a1e1 e7f8,2856,117,88,901,advantage defensiveMove hangingPiece middlegame veryLong,https://lichess.org/5UxD7R7r#37,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
2KwYk,3r1rk1/1p4pp/2p5/3PN3/p1Q3b1/q6P/2P2PP1/1K1RR3 b - - 0 22,c6d5 c4g4 d8d6 g4d4 f8f4 d1d3 d6b6 d4b6 f4b4 d3b3 a3b3 c2b3,2856,99,87,608,advantage hangingPiece master middlegame trappedPiece veryLong,https://lichess.org/fxkqsafy/black#44,
8d6au,8/8/p2k2K1/3P3P/1pP5/3B4/8/3b4 b - - 1 51,d1h5 g6h5 b4b3 d3g6 a6a5 g6e8 b3b2 e8g6,2856,101,92,378,bishopEndgame crushing defensiveMove endgame hangingPiece quietMove veryLong,https://lichess.org/Ooci1wkj/black#102,
o3424,r3br1k/ppp2q2/5n1Q/3pPp2/3P1P2/3B4/PP5P/6RK b - - 0 26,f7h7 h6f8 f6g8 g1g3,2856,102,91,1405,crushing fork hangingPiece middlegame short,https://lichess.org/EfkGIHxS/black#52,
fBRjn,8/1p1K3N/2p5/p1P3pk/P1P2b2/8/8/8 w - - 0 56,h7g5 h5g5 d7c8 f4e3 c8b7 e3c5 b7c6 c5e7 c6b5 e7d8,2856,98,88,512,crushing defensiveMove endgame hangingPiece master quietMove veryLong,https://lichess.org/3Aqd5a5m#111,
UFjOk,4b3/2q3k1/3p1R1p/2pPpQp1/2P1P3/1r1P2NP/6P1/6K1 w - - 2 34,g3h5 e8h5 h3h4 c7a5 f5e6 a5d8,2854,107,90,1308,advantage endgame hangingPiece long quietMove,https://lichess.org/46jRMYmT#67,
c2qVY,8/7p/6p1/5p2/7k/3N1P1P/4nK2/8 b - - 9 43,e2f4 d3f4 g6g5 f4e6 g5g4 e6f4,2854,102,90,1951,crushing defensiveMove endgame hangingPiece knightEndgame long,https://lichess.org/9uVk1BCc/black#86,
9tTCM,3Rr1k1/1b2bp1p/pq2p1p1/1p2P1B1/2p1NPQ1/2P1n2R/PPB3PP/7K b - - 0 22,e3g4 d8e8 e7f8 g5h6 g4h6 e4f6 g8g7 h3h6 g7h6 e8f8 b6c6 c2e4 c6e4 f6e4,2853,105,90,997,advantage deflection fork hangingPiece intermezzo middlegame veryLong,https://lichess.org/mDZVIqNA/black#44,
j7LBp,8/8/8/4B1K1/p2P4/1b3kp1/1P6/8 w - - 0 49,e5g3 f3g3 g5f5 g3f3 f5e5 b3f7,2852,90,94,180,bishopEndgame crushing defensiveMove endgame hangingPiece long,https://lichess.org/uElm4MHc#97,
YfnYx,6rk/1p1q1r1p/p2b1N2/4n3/3B3Q/8/PPP3PP/5RK1 b - - 0 24,f7f6 h4f6 d7g7 f1f5 g7f6 f5f6 d6c7 f6e6 g8g5 h2h4,2851,94,91,1731,advantage hangingPiece middlegame veryLong,https://lichess.org/uxM9dd40/black#48,
WVda5,8/R2b2kp/1qNp4/1p1Pp3/4Q1p1/2P1Pr2/1P5P/6K1 b - - 4 28,g7f6 a7d7 f3e3 d7d6 f6g5 e4f5 g5f5 c6e7 f5g5 d6b6,2851,93,93,1984,attraction crushing discoveredAttack endgame hangingPiece sacrifice veryLong,https://lichess.org/Gm22w6Tq/black#56,
54Zjc,3r4/3Pr1kp/1R2B1p1/1p6/8/p1b1P1P1/5P1P/3R2K1 b - - 3 33,e7e6 b6e6 b5b4 e6a6,2850,97,86,403,crushing endgame hangingPiece short,https://lichess.org/fZbX6kxZ/black#66,
1CnuY,4R3/8/8/2prp3/2k1K3/8/8/8 b - - 5 62,c4c3 e4d5 c3d3 e8d8 e5e4 d5e5,2849,107,88,616,crushing discoveredAttack endgame hangingPiece long quietMove rookEndgame,https://lichess.org/fpK8HAGc/black#124,
vLywx,8/6kP/2n3P1/1p1KP3/8/8/8/8 b - - 4 55,b5b4 d5c6 b4b3 e5e6 b3b2 e6e7 b2b1q e7e8q b1c2 c6b6,2848,108,85,349,advancedPawn crushing defensiveMove endgame hangingPiece master promotion veryLong,https://lichess.org/anVYuRta/black#110,
arzL9,r4b1r/3nnkNp/p2p1p2/q2b4/Pp1B2Q1/6P1/1PP2PBP/R3R1K1 b - - 0 18,f8g7 g4d7 h8e8 d4b6 a5b6 g2d5 f7f8 d5a8,2848,92,91,884,crushing deflection hangingPiece master middlegame pin veryLong,https://lichess.org/2mXSysq1/black#36,Sicilian_Defense Sicilian_Defense_French_Variation
